frame,pose_score,part_score,x_coord,y_coord,label
0,0.8423819051069372,0.9703927636146545,142.64597635240867,258.497260078821,rgt
0,0.8423819051069372,0.9740395545959473,137.01542847234347,260.145107345751,rgt
0,0.8423819051069372,0.9656366109848022,140.75038004345993,250.01912769071242,rgt
0,0.8423819051069372,0.9228343963623047,134.80694649127543,277.99368095822746,rgt
0,0.8423819051069372,0.45660400390625,144.44531222833018,247.33019312665297,rgt
0,0.8423819051069372,0.9327297806739807,157.48978436523802,313.3953041807315,rgt
0,0.8423819051069372,0.9913238286972046,180.84216494234806,255.6951707190023,rgt
0,0.8423819051069372,0.7446411848068237,168.08028631465018,371.74670654840617,rgt
0,0.8423819051069372,0.9928260445594788,224.3934933580348,238.75518594924486,rgt
0,0.8423819051069372,0.9028294086456299,216.65740581931277,359.6839819825306,rgt
0,0.8423819051069372,0.4654414653778076,253.3109602093343,267.90609992692094,rgt
0,0.8423819051069372,0.7723931074142456,265.71007929499143,337.787977188892,rgt
0,0.8423819051069372,0.945803165435791,275.12504787048886,302.06443259870025,rgt
0,0.8423819051069372,0.7240645289421082,352.1746869186266,336.0430500395845,rgt
0,0.8423819051069372,0.8712567090988159,356.7263255133473,341.888448124739,rgt
0,0.8423819051069372,0.9151242971420288,434.26033795410524,315.99745514663664,rgt
0,0.8423819051069372,0.7725515365600586,432.4789290187621,342.8396352415361,rgt
1,0.7973431524108437,0.9651373624801636,144.26952758245724,261.23858411487333,rgt
1,0.7973431524108437,0.9639321565628052,138.5635163168525,262.5662197461372,rgt
1,0.7973431524108437,0.963416337966919,141.38815418549038,252.62229834473743,rgt
1,0.7973431524108437,0.9132639169692993,136.27122105052283,281.9755917827377,rgt
1,0.7973431524108437,0.42077288031578064,143.70992100203426,248.8672039822109,rgt
1,0.7973431524108437,0.9518663287162781,158.62691347252368,314.78032475324943,rgt
1,0.7973431524108437,0.9924437999725342,181.6025261921416,256.8163912970664,rgt
1,0.7973431524108437,0.7504985332489014,167.5462241696321,371.9105716696826,rgt
1,0.7973431524108437,0.7917269468307495,232.60229184295022,237.99271683384953,rgt
1,0.7973431524108437,0.9098566770553589,216.7731948988374,359.9151801638189,rgt
1,0.7973431524108437,0.6070433855056763,251.00870187629226,264.92655662757517,rgt
1,0.7973431524108437,0.936907172203064,267.4942736526625,339.7166176097165,rgt
1,0.7973431524108437,0.584406316280365,273.3819484993683,306.2882326121851,rgt
1,0.7973431524108437,0.675896942615509,355.38189398428807,335.4866486615221,rgt
1,0.7973431524108437,0.8929038643836975,357.85988827487483,341.72324675494156,rgt
1,0.7973431524108437,0.43013712763786316,435.5633916203983,340.3565904239238,rgt
1,0.7973431524108437,0.8046238422393799,432.75291995407923,341.90399698796944,rgt
2,0.8512982620912439,0.9706647396087646,142.83215236946808,258.8660374834702,rgt
2,0.8512982620912439,0.9734647274017334,137.2192059780087,260.7312854520462,rgt
2,0.8512982620912439,0.9638921022415161,140.69665461690207,250.3312715815011,rgt
2,0.8512982620912439,0.9180721640586853,135.49633043102412,280.10929778848833,rgt
2,0.8512982620912439,0.38143157958984375,144.619770446234,248.70920041090662,rgt
2,0.8512982620912439,0.9279094934463501,158.33358204329403,312.9647799961285,rgt
2,0.8512982620912439,0.9914736747741699,182.2592688102043,256.5545858200515,rgt
2,0.8512982620912439,0.6317300796508789,166.06145683311215,372.6214558828647,rgt
2,0.8512982620912439,0.991644024848938,223.48072753815694,238.3331210469881,rgt
2,0.8512982620912439,0.9181162118911743,217.11054363307332,359.8718098595838,rgt
2,0.8512982620912439,0.6323354244232178,254.12951823158153,259.05653038109864,rgt
2,0.8512982620912439,0.970091700553894,266.6130269670345,339.7977051596865,rgt
2,0.8512982620912439,0.7123268842697144,273.37142536831186,304.2419610310238,rgt
2,0.8512982620912439,0.8923919200897217,352.44817014971545,338.38268900236204,rgt
2,0.8512982620912439,0.8778948783874512,354.5458599509401,299.80994889359164,rgt
2,0.8512982620912439,0.9005458354949951,432.7156034704486,342.7143269817123,rgt
2,0.8512982620912439,0.8180850148200989,437.23750977558626,300.1763430045283,rgt
3,0.8535410516402301,0.9716389775276184,144.94185337327002,260.28516195930194,rgt
3,0.8535410516402301,0.9720407724380493,139.0818450429673,265.50626826976617,rgt
3,0.8535410516402301,0.9810640215873718,142.68070254905996,253.66557862551548,rgt
3,0.8535410516402301,0.916608452796936,136.85001296530137,281.96614424741614,rgt
3,0.8535410516402301,0.33582818508148193,144.3445390197573,249.23789434284305,rgt
3,0.8535410516402301,0.968380331993103,159.86752446398185,313.86252626278883,rgt
3,0.8535410516402301,0.9936536550521851,180.77502174264248,255.4157316551973,rgt
3,0.8535410516402301,0.8340798616409302,168.6783430059869,363.6736258525891,rgt
3,0.8535410516402301,0.993809163570404,223.53038199223823,238.40706942076142,rgt
3,0.8535410516402301,0.9361560344696045,216.71006901681602,358.90374334458517,rgt
3,0.8535410516402301,0.33160847425460815,256.67925373383025,262.94478316615044,rgt
3,0.8535410516402301,0.9766948819160461,265.70617132441583,339.8901780092371,rgt
3,0.8535410516402301,0.9830307960510254,273.3288369405164,298.8355119191193,rgt
3,0.8535410516402301,0.8605462312698364,351.8513712897145,340.25783190482974,rgt
3,0.8535410516402301,0.8496678471565247,355.21990541180804,300.38621150571146,rgt
